,episodes,baseline,ddqn,ppo
5872,5872,-0.39999999999999997,2.2740738723916842,2.3270462531641996
5873,5873,-0.39999999999999997,2.2757208422889637,2.2960937135477684
5874,5874,-0.39999999999999997,2.2964757450584505,2.2960937135477684
5875,5875,-0.39999999999999997,2.2898880892112667,2.3531815083591168
5876,5876,-0.39999999999999997,2.2467346126326535,2.369118246113353
5877,5877,-0.39999999999999997,2.2447617215870848,2.3831746543420063
5878,5878,-0.39999999999999997,2.2675437807138126,2.4259252561245863
5879,5879,-0.39999999999999997,2.2941214634816633,2.436078710836276
5880,5880,-0.39999999999999997,2.3028087887744864,2.439558241592699
5881,5881,-0.39999999999999997,2.341658908313791,2.4291766748908974
5882,5882,-0.39999999999999997,2.3405265833093405,2.405338638868396
5883,5883,-0.39999999999999997,2.378299039193473,2.3670729184318926
5884,5884,-0.39999999999999997,2.339263965346742,2.377246976580807
5885,5885,-0.39999999999999997,2.3167211162151244,2.4031692021436144
5886,5886,-0.39999999999999997,2.349466868966955,2.4071702751849924
5887,5887,-0.39999999999999997,2.3963025318382227,2.336424921688641
5888,5888,-0.39999999999999997,2.387986664655631,2.336179865376871
5889,5889,-0.39999999999999997,2.332501270269473,2.3265787206703585
5890,5890,-0.39999999999999997,2.3104834429089536,2.3260463869854293
5891,5891,-0.39999999999999997,2.2982786611874375,2.3353346923855742
5892,5892,-0.39999999999999997,2.3326328549475432,2.2966045006681886
5893,5893,-0.39999999999999997,2.332631809751761,2.2783371720649903
5894,5894,-0.39999999999999997,2.367319441058309,2.2583432939537067
5895,5895,-0.39999999999999997,2.4190383174617365,2.258306548239883
5896,5896,-0.39999999999999997,2.410077841945684,2.2254015905263573
5897,5897,-0.39999999999999997,2.4019050641853017,2.178908977729651
5898,5898,-0.39999999999999997,2.4000882882149575,2.2009688050753224
5899,5899,-0.39999999999999997,2.396873432711155,2.2010429840352024
5900,5900,-0.39999999999999997,2.3968734327111547,2.237761305836847
5901,5901,-0.39999999999999997,2.394890100439382,2.221804308938054
5902,5902,-0.39999999999999997,2.3948901004393823,2.2035907675708124
5903,5903,-0.39999999999999997,2.3706792800781487,2.225990642885718
5904,5904,-0.39999999999999997,2.3841805717594613,2.2302594736039922
5905,5905,-0.39999999999999997,2.3943426063591855,2.301003248425474
5906,5906,-0.39999999999999997,2.3778461689313493,2.3338553614256043
5907,5907,-0.39999999999999997,2.3961684956351457,2.3812973132455535
5908,5908,-0.39999999999999997,2.400832484182581,2.3628406307936696
5909,5909,-0.39999999999999997,2.437085846225911,2.305757109696133
5910,5910,-0.39999999999999997,2.4599157194119634,2.3304961787092653
5911,5911,-0.39999999999999997,2.43785291537091,2.3033361493975937
5912,5912,-0.39999999999999997,2.425318063170077,2.3502561714719925
5913,5913,-0.39999999999999997,2.4436047387999507,2.3784518629886087
5914,5914,-0.39999999999999997,2.4436012684060358,2.398739220506209
5915,5915,-0.39999999999999997,2.406669162113393,2.413215883973161
5916,5916,-0.39999999999999997,2.4295395714124077,2.356143553723443
5917,5917,-0.39999999999999997,2.4156728511851284,2.2933693243130704
5918,5918,-0.39999999999999997,2.3825478858827505,2.334153996591593
5919,5919,-0.39999999999999997,2.37438727192299,2.32589785706844
5920,5920,-0.39999999999999997,2.378312225104369,2.346157958777629
5921,5921,-0.39999999999999997,2.3355811455454956,2.3465639175741115
5922,5922,-0.39999999999999997,2.353744117385401,2.3814077914702616
5923,5923,-0.39999999999999997,2.37400010447403,2.3839644473589945
5924,5924,-0.39999999999999997,2.4308794794790045,2.355559872878188
5925,5925,-0.39999999999999997,2.419883037173019,2.3555598632156727
5926,5926,-0.39999999999999997,2.4385198962202352,2.4140539978015974
5927,5927,-0.39999999999999997,2.3778703149046554,2.3712491519969148
5928,5928,-0.39999999999999997,2.3690925831027863,2.3162289580707864
5929,5929,-0.39999999999999997,2.340438322475212,2.352701080092781
5930,5930,-0.39999999999999997,2.326597598372784,2.344923017556927
5931,5931,-0.39999999999999997,2.3545636568163157,2.368539786509235
5932,5932,-0.39999999999999997,2.3580431875727386,2.360443453800726
5933,5933,-0.39999999999999997,2.3618069800522785,2.3527710517101936
5934,5934,-0.39999999999999997,2.360284878778973,2.367272230375157
5935,5935,-0.39999999999999997,2.3468797560278687,2.36140965667157
5936,5936,-0.39999999999999997,2.374393036045655,2.379352296939544
5937,5937,-0.39999999999999997,2.3987928667450955,2.4219324416803842
5938,5938,-0.39999999999999997,2.4415892186318207,2.426234821465633
5939,5939,-0.39999999999999997,2.45016623074831,2.481652415550635
5940,5940,-0.39999999999999997,2.50086626052112,2.530996935497601
5941,5941,-0.39999999999999997,2.4907403577942806,2.5274839717164896
5942,5942,-0.39999999999999997,2.46846139502973,2.5146580921027395
5943,5943,-0.39999999999999997,2.4678198972127614,2.4717621501097344
5944,5944,-0.39999999999999997,2.492071601032132,2.4328672573515586
5945,5945,-0.39999999999999997,2.5449916536290136,2.4465920853848977
5946,5946,-0.39999999999999997,2.5461628639103493,2.446108231664502
5947,5947,-0.39999999999999997,2.5424897431179585,2.4846856139495954
5948,5948,-0.39999999999999997,2.4957234407622018,2.4583725184336664
5949,5949,-0.39999999999999997,2.5041972357818394,2.487021043026443
5950,5950,-0.39999999999999997,2.5325991916702764,2.482351069729044
5951,5951,-0.39999999999999997,2.517641793726943,2.482350898692047
5952,5952,-0.39999999999999997,2.471007786326549,2.490962321539472
5953,5953,-0.39999999999999997,2.452402590451791,2.478694028253656
5954,5954,-0.39999999999999997,2.4076579556766418,2.4888575004999542
5955,5955,-0.39999999999999997,2.403519255470038,2.5032733649541186
5956,5956,-0.39999999999999997,2.4296037388438716,2.4445226772879245
5957,5957,-0.39999999999999997,2.4380498222658797,2.428362523153345
5958,5958,-0.39999999999999997,2.4216055066945796,2.428636729893694
5959,5959,-0.39999999999999997,2.4439085621598293,2.457019633472381
5960,5960,-0.39999999999999997,2.4540631050072204,2.427019257042427
5961,5961,-0.39999999999999997,2.406973126466558,2.443160431415309
5962,5962,-0.39999999999999997,2.4111483725154397,2.45830965442626
5963,5963,-0.39999999999999997,2.4069275268702226,2.4567095440693105
5964,5964,-0.39999999999999997,2.406742967661609,2.4809395000004106
5965,5965,-0.39999999999999997,2.4252203512824098,2.453148477050576
5966,5966,-0.39999999999999997,2.3966039659862957,2.443304643110836
5967,5967,-0.39999999999999997,2.3829470720370707,2.4209035529758864
5968,5968,-0.39999999999999997,2.3962606172521115,2.435064339143497
5969,5969,-0.39999999999999997,2.416231777491952,2.410894294049101
5970,5970,-0.39999999999999997,2.3633623927805685,2.4679757241187974
5971,5971,-0.39999999999999997,2.3957547555435403,2.449501807241478
5972,5972,-0.39999999999999997,2.4626917657877105,2.4578507426878398
5973,5973,-0.39999999999999997,2.46289761622769,2.462225900992874
5974,5974,-0.39999999999999997,2.4889053029210335,2.462225900992874
5975,5975,-0.39999999999999997,2.449961729450698,2.437304913937407
5976,5976,-0.39999999999999997,2.478677583141876,2.398963595086149
5977,5977,-0.39999999999999997,2.4541622614217755,2.398847221003735
5978,5978,-0.39999999999999997,2.4927706253463904,2.3988765504412943
5979,5979,-0.39999999999999997,2.488605727914781,2.360230031369546
5980,5980,-0.39999999999999997,2.5309377582679256,2.3995909992064837
5981,5981,-0.39999999999999997,2.469240472390528,2.348580063595352
5982,5982,-0.39999999999999997,2.4468315409834007,2.4075001118984285
5983,5983,-0.39999999999999997,2.4189350444667905,2.4747622692211424
5984,5984,-0.39999999999999997,2.4196426908582858,2.4764233568705607
5985,5985,-0.39999999999999997,2.4547283140927316,2.487186865183004
5986,5986,-0.39999999999999997,2.4447931409482475,2.509369519792477
5987,5987,-0.39999999999999997,2.4255931212501967,2.563656242965941
5988,5988,-0.39999999999999997,2.4378817904772734,2.6068885158678308
5989,5989,-0.39999999999999997,2.4851160933815013,2.665630743956666
5990,5990,-0.39999999999999997,2.4952893063942865,2.6419234100209987
5991,5991,-0.39999999999999997,2.480816552116911,2.6381322611878413
5992,5992,-0.39999999999999997,2.493487527314906,2.6909357337060573
5993,5993,-0.39999999999999997,2.4913251217081247,2.6849110079534357
5994,5994,-0.39999999999999997,2.4381921019657646,2.7008006556597697
5995,5995,-0.39999999999999997,2.43791301836044,2.6967375692776967
5996,5996,-0.39999999999999997,2.428232161555641,2.6827225049168235
5997,5997,-0.39999999999999997,2.4262321200459436,2.70119457228347
5998,5998,-0.39999999999999997,2.447545009357871,2.6364471395261635
5999,5999,-0.39999999999999997,2.446903758618078,2.5818653201674455
6000,6000,-0.39999999999999997,2.491987250122488,2.610280996443137
6001,6001,-0.39999999999999997,2.5123144825193062,2.6102805566513796
6002,6002,-0.39999999999999997,2.4982042635543094,2.614437689789968
6003,6003,-0.39999999999999997,2.5392877707956965,2.6242125167681847
6004,6004,-0.39999999999999997,2.539867296513791,2.646231879852712
6005,6005,-0.39999999999999997,2.543799446024038,2.57548810503123
6006,6006,-0.39999999999999997,2.5744205709793597,2.546833842241414
6007,6007,-0.39999999999999997,2.5638363708013903,2.5140101301312066
6008,6008,-0.39999999999999997,2.559433985590675,2.5039038063346446
6009,6009,-0.39999999999999997,2.5270663564087807,2.5321907261723715
6010,6010,-0.39999999999999997,2.561572497480804,2.513503022449963
6011,6011,-0.39999999999999997,2.553264283533271,2.5566573428312305
6012,6012,-0.39999999999999997,2.5290356726978307,2.5256013187941697
6013,6013,-0.39999999999999997,2.5047585168975233,2.5561478553663894
6014,6014,-0.39999999999999997,2.515223408700726,2.5545851497848817
6015,6015,-0.39999999999999997,2.540329571426533,2.530074208738704
6016,6016,-0.39999999999999997,2.539968183290702,2.5930009621086985
6017,6017,-0.39999999999999997,2.558341525838848,2.61538781077296
6018,6018,-0.39999999999999997,2.5872677891593288,2.6293687816541875
6019,6019,-0.39999999999999997,2.568062422349745,2.63968164093996
6020,6020,-0.39999999999999997,2.5885056159060356,2.5769474207899616
6021,6021,-0.39999999999999997,2.617150548629878,2.635687781669909
6022,6022,-0.39999999999999997,2.6070839259491834,2.588250111461591
6023,6023,-0.39999999999999997,2.5790613002215808,2.563731146064264
6024,6024,-0.39999999999999997,2.526546912513071,2.563731146064264
6025,6025,-0.39999999999999997,2.4959393685924787,2.5780640561927766
6026,6026,-0.39999999999999997,2.4774558850198036,2.523049452363275
6027,6027,-0.39999999999999997,2.50403323328525,2.5507895338801045
6028,6028,-0.39999999999999997,2.508633055245097,2.5632291681427652
6029,6029,-0.39999999999999997,2.518933673805475,2.5852113187108245
6030,6030,-0.39999999999999997,2.514627202185893,2.5448015617795217
6031,6031,-0.39999999999999997,2.4823726270129494,2.539511222702679
6032,6032,-0.39999999999999997,2.525517340529599,2.539511222702679
6033,6033,-0.39999999999999997,2.4971311917217,2.4824371083723205
6034,6034,-0.39999999999999997,2.4927417104162304,2.490613583573394
6035,6035,-0.39999999999999997,2.527261089100746,2.54726131378472
6036,6036,-0.39999999999999997,2.5333113992534018,2.543378956291637
6037,6037,-0.39999999999999997,2.559754385608571,2.52477139380058
6038,6038,-0.39999999999999997,2.5269651614482687,2.5349456726677237
6039,6039,-0.39999999999999997,2.4883319842858738,2.5409456500747334
6040,6040,-0.39999999999999997,2.4175897159824387,2.5000858164797957
6041,6041,-0.39999999999999997,2.4035042691165613,2.4748577981267545
6042,6042,-0.39999999999999997,2.3652008341225423,2.4733399428357754
6043,6043,-0.39999999999999997,2.38009543754147,2.5284023191351146
6044,6044,-0.39999999999999997,2.359990916241859,2.5367817457117634
6045,6045,-0.39999999999999997,2.359990892075082,2.5202060954707437
6046,6046,-0.39999999999999997,2.4036635315999324,2.5393514843559477
6047,6047,-0.39999999999999997,2.4153897011204806,2.5007741020708543
6048,6048,-0.39999999999999997,2.4399513726164637,2.5045998711896074
6049,6049,-0.39999999999999997,2.4073896915444095,2.471833968340972
6050,6050,-0.39999999999999997,2.378987735655972,2.4626164804713055
6051,6051,-0.39999999999999997,2.383668291995749,2.429824132330888
6052,6052,-0.39999999999999997,2.4263652320538673,2.4358146107932566
6053,6053,-0.39999999999999997,2.4262876579858275,2.466563949342114
6054,6054,-0.39999999999999997,2.4322877417207356,2.4292944979196927
6055,6055,-0.39999999999999997,2.4769372010648407,2.4102937958425685
6056,6056,-0.39999999999999997,2.4649892121185926,2.453028318995542
6057,6057,-0.39999999999999997,2.4793476584132303,2.458920293442929
6058,6058,-0.39999999999999997,2.4650759237890534,2.4488695022113367
6059,6059,-0.39999999999999997,2.43876664097232,2.469361914256634
6060,6060,-0.39999999999999997,2.4689894460574084,2.491766477491596
6061,6061,-0.39999999999999997,2.4964739379623246,2.49410630198404
6062,6062,-0.39999999999999997,2.4739634802731607,2.469368570904618
6063,6063,-0.39999999999999997,2.478184325918378,2.460466380440017
6064,6064,-0.39999999999999997,2.5004137803700575,2.466572212761584
6065,6065,-0.39999999999999997,2.510527668108269,2.504463720123576
6066,6066,-0.39999999999999997,2.55930902452982,2.4965599600546082
6067,6067,-0.39999999999999997,2.5585616220044267,2.5348936262350303
6068,6068,-0.39999999999999997,2.5351054532264095,2.5464600303860947
6069,6069,-0.39999999999999997,2.51169083627643,2.5587323217974913
6070,6070,-0.39999999999999997,2.5073945210681203,2.501650891727795
6071,6071,-0.39999999999999997,2.507381637156074,2.5219889259495765
6072,6072,-0.39999999999999997,2.436168082026073,2.48499377016889
6073,6073,-0.39999999999999997,2.4301500780261818,2.523385720899739
6074,6074,-0.39999999999999997,2.40763489246646,2.5516761857054577
6075,6075,-0.39999999999999997,2.453150812482511,2.5418320814819526
6076,6076,-0.39999999999999997,2.4729990438684304,2.5700787751032066
6077,6077,-0.39999999999999997,2.48945631031158,2.5928893457305247
6078,6078,-0.39999999999999997,2.4596408695728567,2.6011772954928847
6079,6079,-0.39999999999999997,2.4679785805506005,2.645821303580613
6080,6080,-0.39999999999999997,2.441687037707712,2.6309130152057367
6081,6081,-0.39999999999999997,2.4950701008416605,2.678274795820634
6082,6082,-0.39999999999999997,2.4950701008416605,2.6193547475175585
6083,6083,-0.39999999999999997,2.5262765839644956,2.619104755072391
6084,6084,-0.39999999999999997,2.54444364365292,2.5740539149384456
6085,6085,-0.39999999999999997,2.5419577069227235,2.5740400595363444
6086,6086,-0.39999999999999997,2.5008730310275675,2.5660759957134243
6087,6087,-0.39999999999999997,2.533075105422887,2.5748618685896854
6088,6088,-0.39999999999999997,2.5159892639282995,2.546172292966917
6089,6089,-0.39999999999999997,2.5200769445664624,2.540345261989211
6090,6090,-0.39999999999999997,2.493730907200155,2.543909950931046
6091,6091,-0.39999999999999997,2.502162757011254,2.5624947543117758
6092,6092,-0.39999999999999997,2.4891476599707874,2.511390758118673
6093,6093,-0.39999999999999997,2.440227623256859,2.5014194977150357
6094,6094,-0.39999999999999997,2.4583647689157164,2.5093615966382368
6095,6095,-0.39999999999999997,2.431800959896314,2.4851734297112924
6096,6096,-0.39999999999999997,2.458775189303898,2.5276650312723525
6097,6097,-0.39999999999999997,2.501113210891914,2.495096677577026
6098,6098,-0.39999999999999997,2.4675606893216777,2.5233076085409554
6099,6099,-0.39999999999999997,2.4461039505598987,2.5373607613890603
6100,6100,-0.39999999999999997,2.425260126676085,2.5041077802602465
6101,6101,-0.39999999999999997,2.4152601133806915,2.5091610027092885
6102,6102,-0.39999999999999997,2.4312038950448795,2.5528574211405717
6103,6103,-0.39999999999999997,2.4310403917579193,2.4881284683715017
6104,6104,-0.39999999999999997,2.43953696152529,2.480469697143944
6105,6105,-0.39999999999999997,2.449958263178374,2.5315532166528274
6106,6106,-0.39999999999999997,2.403306506601329,2.53572916120159
6107,6107,-0.39999999999999997,2.4186153252176923,2.5584755318686003
6108,6108,-0.39999999999999997,2.4086669435049863,2.5889691991272947
6109,6109,-0.39999999999999997,2.392259352983255,2.5606822792895683
6110,6110,-0.39999999999999997,2.382092107506589,2.5788816742994403
6111,6111,-0.39999999999999997,2.386235424371476,2.5449157021779127
6112,6112,-0.39999999999999997,2.410440324347156,2.5858023981357343
6113,6113,-0.39999999999999997,2.4451949133734567,2.563857283190353
6114,6114,-0.39999999999999997,2.4264252777076063,2.5375526654491267
6115,6115,-0.39999999999999997,2.4400941431648144,2.5518858725829405
6116,6116,-0.39999999999999997,2.4118882445465055,2.5072125912582366
6117,6117,-0.39999999999999997,2.4220147253604836,2.4944445337783407
6118,6118,-0.39999999999999997,2.389276293571832,2.4679875801004876
6119,6119,-0.39999999999999997,2.3957682695534976,2.457800525723172
6120,6120,-0.39999999999999997,2.403969852401284,2.445598041896548
6121,6121,-0.39999999999999997,2.3612287573158612,2.3868576810166
6122,6122,-0.39999999999999997,2.375536989078959,2.413789223781025
6123,6123,-0.39999999999999997,2.4267617790742957,2.4338918100688822
6124,6124,-0.39999999999999997,2.460841389423228,2.433891810068882
6125,6125,-0.39999999999999997,2.452873781483837,2.3828082958492987
6126,6126,-0.39999999999999997,2.457023846905404,2.4364122722215766
6127,6127,-0.39999999999999997,2.4385428313484656,2.461306719263128
6128,6128,-0.39999999999999997,2.432556967969687,2.5043210405538168
6129,6129,-0.39999999999999997,2.4263950431428416,2.450016447955297
6130,6130,-0.39999999999999997,2.454965775106447,2.47852769932124
6131,6131,-0.39999999999999997,2.416406614387765,2.4878988316072315
6132,6132,-0.39999999999999997,2.4021835087285632,2.501998633649117
6133,6133,-0.39999999999999997,2.3815171685854897,2.5625810314076864
6134,6134,-0.39999999999999997,2.4001807631661416,2.5565938691740175
6135,6135,-0.39999999999999997,2.346991231813154,2.4813617228730194
6136,6136,-0.39999999999999997,2.3033361555266576,2.505163067498356
6137,6137,-0.39999999999999997,2.2850705524100676,2.49763136569491
6138,6138,-0.39999999999999997,2.289205532300444,2.4689770913384335
6139,6139,-0.39999999999999997,2.3158386764545043,2.4118935819879925
6140,6140,-0.39999999999999997,2.325775147281831,2.4160855519702062
6141,6141,-0.39999999999999997,2.3500148219772674,2.4287484735269405
6142,6142,-0.39999999999999997,2.3733727014040475,2.4244503511215036
6143,6143,-0.39999999999999997,2.4062165465966765,2.3695428601315887
6144,6144,-0.39999999999999997,2.428580300959585,2.397867134703844
6145,6145,-0.39999999999999997,2.408237666361444,2.363967390128676
6146,6146,-0.39999999999999997,2.3794235839481463,2.3506425234256265
6147,6147,-0.39999999999999997,2.3389371925531104,2.355986803848823
6148,6148,-0.39999999999999997,2.31855661050951,2.3666334424448756
6149,6149,-0.39999999999999997,2.3368100896844406,2.3890479818283894
6150,6150,-0.39999999999999997,2.33681008968444,2.427887091699742
6151,6151,-0.39999999999999997,2.337074904863729,2.47858138578768
6152,6152,-0.39999999999999997,2.337030128100713,2.5114146107361863
6153,6153,-0.39999999999999997,2.3633997166622804,2.5047679670195775
6154,6154,-0.39999999999999997,2.3878036465176042,2.4849538906634243
6155,6155,-0.39999999999999997,2.3472965424894268,2.491871612775705
6156,6156,-0.39999999999999997,2.3373340069219743,2.4491445427697864
6157,6157,-0.39999999999999997,2.2964601093876085,2.431012891757538
6158,6158,-0.39999999999999997,2.300827492606166,2.459172976640389
6159,6159,-0.39999999999999997,2.3377475551896176,2.42878165684502
6160,6160,-0.39999999999999997,2.325611727191363,2.4449538294669146
6161,6161,-0.39999999999999997,2.3264933619009174,2.440781049939496
6162,6162,-0.39999999999999997,2.3552203964921024,2.4555153941072607
6163,6163,-0.39999999999999997,2.4157996692696386,2.4654940821901574
6164,6164,-0.39999999999999997,2.4042622236569207,2.4476737734735763
6165,6165,-0.39999999999999997,2.4040782946680914,2.4240208238441783
6166,6166,-0.39999999999999997,2.382088537879214,2.471090618369932
6167,6167,-0.39999999999999997,2.361878604716307,2.43275695218951
6168,6168,-0.39999999999999997,2.333538822067685,2.427367470581802
6169,6169,-0.39999999999999997,2.3194424940402287,2.4291888948368023
6170,6170,-0.39999999999999997,2.356114828781058,2.4897890130005527
6171,6171,-0.39999999999999997,2.3420404503640686,2.4754845546487374
6172,6172,-0.39999999999999997,2.3852368789759857,2.4871634230919155
6173,6173,-0.39999999999999997,2.4079352179287845,2.4998549813123314
6174,6174,-0.39999999999999997,2.3977739274171843,2.4999690969517543
6175,6175,-0.39999999999999997,2.3628914668946694,2.5144023919712195
6176,6176,-0.39999999999999997,2.336974723828323,2.4960921691772926
6177,6177,-0.39999999999999997,2.306209241124432,2.5078351466536857
6178,6178,-0.39999999999999997,2.3119569136570224,2.4782108559390412
6179,6179,-0.39999999999999997,2.3424821127302375,2.4392174446869843
6180,6180,-0.39999999999999997,2.356671590543401,2.458235962376684
6181,6181,-0.39999999999999997,2.372642762105933,2.4683945079677994
6182,6182,-0.39999999999999997,2.400889455727186,2.515314573907187
6183,6183,-0.39999999999999997,2.4203862860143643,2.4523446482579025
6184,6184,-0.39999999999999997,2.4022192263259394,2.462833566591811
6185,6185,-0.39999999999999997,2.4027051741864187,2.4443587462102827
6186,6186,-0.39999999999999997,2.4466943126144858,2.39773450193721
6187,6187,-0.39999999999999997,2.43739728893462,2.3729961703503375
6188,6188,-0.39999999999999997,2.4565103307425638,2.3991833814282417
6189,6189,-0.39999999999999997,2.4479279379522656,2.3638079690547076
6190,6190,-0.39999999999999997,2.4962687257877545,2.3743375138342
6191,6191,-0.39999999999999997,2.4861843022970285,2.368513521430929
6192,6192,-0.39999999999999997,2.4950359462582714,2.3912097736427698
6193,6193,-0.39999999999999997,2.5317865344621295,2.372970103082478
6194,6194,-0.39999999999999997,2.5177102703973735,2.346505430377538
6195,6195,-0.39999999999999997,2.5242202235158673,2.3465054303775386
6196,6196,-0.39999999999999997,2.53164604131693,2.322145479828727
6197,6197,-0.39999999999999997,2.5052411522730758,2.3709323349043543
6198,6198,-0.39999999999999997,2.552161174347474,2.3913036182054213
6199,6199,-0.39999999999999997,2.5844969917885567,2.3996550285922784
6200,6200,-0.39999999999999997,2.582661905264981,2.371858968689059
6201,6201,-0.39999999999999997,2.58204112011287,2.3989987656082636
6202,6202,-0.39999999999999997,2.5885019062139447,2.387905415396791
6203,6203,-0.39999999999999997,2.5475819022595183,2.4366533526175895
6204,6204,-0.39999999999999997,2.553409088104359,2.4566704754807973
6205,6205,-0.39999999999999997,2.539271251142188,2.4763319405450033
6206,6206,-0.39999999999999997,2.559302797160451,2.4580596499598975
6207,6207,-0.39999999999999997,2.5260197503595423,2.421216933256545
6208,6208,-0.39999999999999997,2.5301973150608634,2.415396624973479
6209,6209,-0.39999999999999997,2.5342756502428267,2.470284742626703
6210,6210,-0.39999999999999997,2.4873593683203374,2.4419764450895247
6211,6211,-0.39999999999999997,2.4691197021680225,2.4581101088359336
6212,6212,-0.39999999999999997,2.444914802192342,2.4542794432708788
6213,6213,-0.39999999999999997,2.414303539250761,2.460364886415562
6214,6214,-0.39999999999999997,2.432957789536933,2.447821883077112
6215,6215,-0.39999999999999997,2.4289645206501573,2.4436533794380635
6216,6216,-0.39999999999999997,2.4533726030865255,2.468134430545746
6217,6217,-0.39999999999999997,2.4061523914421885,2.472611992098287
6218,6218,-0.39999999999999997,2.428599446307388,2.4625884715489397
6219,6219,-0.39999999999999997,2.426791856498703,2.4542428065344692
6220,6220,-0.39999999999999997,2.4692718513677723,2.458444013985715
6221,6221,-0.39999999999999997,2.5263553742348352,2.471942913656063
6222,6222,-0.39999999999999997,2.558539101408521,2.4964490516738924
6223,6223,-0.39999999999999997,2.5401963843810336,2.4948654416521046
6224,6224,-0.39999999999999997,2.567030704306751,2.5047834505688984
6225,6225,-0.39999999999999997,2.602225095867784,2.5047834505688984
6226,6226,-0.39999999999999997,2.5696477112401355,2.494356830177633
6227,6227,-0.39999999999999997,2.5574210475540395,2.4786319814641193
6228,6228,-0.39999999999999997,2.563304466102353,2.492237654374719
6229,6229,-0.39999999999999997,2.605648692354139,2.5263496579228195
6230,6230,-0.39999999999999997,2.602222137127052,2.548500716988781
6231,6231,-0.39999999999999997,2.602295683351524,2.557628810351827
6232,6232,-0.39999999999999997,2.612645152451472,2.576106406907455
6233,6233,-0.39999999999999997,2.6677965026323283,2.562165029563127
6234,6234,-0.39999999999999997,2.6780586763299334,2.5582603231287835
6235,6235,-0.39999999999999997,2.7253869674770486,2.5893257979492628
6236,6236,-0.39999999999999997,2.7394971864420454,2.5983842042172127
6237,6237,-0.39999999999999997,2.7303291110339494,2.586144531222122
6238,6238,-0.39999999999999997,2.758740806055667,2.622811312079252
6239,6239,-0.39999999999999997,2.7605680235291756,2.6325822441663593
6240,6240,-0.39999999999999997,2.801715077106605,2.63258213646191
6241,6241,-0.39999999999999997,2.7915706607981354,2.6467462648426534
6242,6242,-0.39999999999999997,2.7740661580572152,2.6520632558849826
6243,6243,-0.39999999999999997,2.716982635971626,2.670302920171139
6244,6244,-0.39999999999999997,2.695820870047329,2.652151468285792
6245,6245,-0.39999999999999997,2.6869735596833983,2.6857466604394733
6246,6246,-0.39999999999999997,2.6977876157413796,2.7228955374038213
6247,6247,-0.39999999999999997,2.679627779469318,2.7313854682622836
6248,6248,-0.39999999999999997,2.661431625656062,2.7328006248403374
6249,6249,-0.39999999999999997,2.6980983885043073,2.742909651810814
6250,6250,-0.39999999999999997,2.7220868018980506,2.736914402449197
6251,6251,-0.39999999999999997,2.685021333987074,2.696058644194691
6252,6252,-0.39999999999999997,2.703583020707855,2.644842273387298
6253,6253,-0.39999999999999997,2.675295448353389,2.6715761609625606
6254,6254,-0.39999999999999997,2.679649136158284,2.69581582996408
6255,6255,-0.39999999999999997,2.716156411758223,2.644732342447589
6256,6256,-0.39999999999999997,2.740662532592583,2.701385007758871
6257,6257,-0.39999999999999997,2.7570209639573533,2.7094813569180816
6258,6258,-0.39999999999999997,2.7678642487918874,2.7176627368350377
6259,6259,-0.39999999999999997,2.764734301122142,2.693474569908094
6260,6260,-0.39999999999999997,2.7611769253841714,2.711981341179938
6261,6261,-0.39999999999999997,2.7511184864665212,2.7221541252342623
6262,6262,-0.39999999999999997,2.7164706364157287,2.697629415600811
6263,6263,-0.39999999999999997,2.6738340039061668,2.7064644033962866
6264,6264,-0.39999999999999997,2.630758200580491,2.675420310600444
6265,6265,-0.39999999999999997,2.645107472339059,2.689384135522417
6266,6266,-0.39999999999999997,2.604206605543853,2.675311129386332
6267,6267,-0.39999999999999997,2.609953271806051,2.703553746856417
6268,6268,-0.39999999999999997,2.619951625932289,2.670800426098276
6269,6269,-0.39999999999999997,2.628047978684316,2.6767489489625036
6270,6270,-0.39999999999999997,2.5956719591517974,2.6660975439313512
6271,6271,-0.39999999999999997,2.5630945809917423,2.682745308725789
6272,6272,-0.39999999999999997,2.546579264764235,2.715736215399218
6273,6273,-0.39999999999999997,2.533889215800832,2.7014154275749926
6274,6274,-0.39999999999999997,2.542181293089163,2.7317558490100065
6275,6275,-0.39999999999999997,2.5361590107497802,2.699178496217655
6276,6276,-0.39999999999999997,2.546242174782827,2.6892420253903278
6277,6277,-0.39999999999999997,2.5340534480606407,2.6589881134740305
6278,6278,-0.39999999999999997,2.5216907137822546,2.6946280261249753
6279,6279,-0.39999999999999997,2.4685830905185386,2.7074584557518966
6280,6280,-0.39999999999999997,2.454125994121494,2.6941029199973965
6281,6281,-0.39999999999999997,2.4136721915652264,2.6677711522569325
6282,6282,-0.39999999999999997,2.442194499254978,2.616239909163392
6283,6283,-0.39999999999999997,2.3816152264774417,2.6591269061243774
6284,6284,-0.39999999999999997,2.372981893295706,2.683074553443282
6285,6285,-0.39999999999999997,2.3563983536499897,2.707313277427333
6286,6286,-0.39999999999999997,2.359493886189651,2.7581560944819428
6287,6287,-0.39999999999999997,2.3518385708688534,2.7582236301393266
6288,6288,-0.39999999999999997,2.3661704169261055,2.7317942160381983
6289,6289,-0.39999999999999997,2.3561448159490492,2.7142544313006027
6290,6290,-0.39999999999999997,2.317989339202698,2.7649034972798625
6291,6291,-0.39999999999999997,2.29539693406584,2.7829903744845446
6292,6292,-0.39999999999999997,2.3053298163078257,2.792318506516245
